Filename,MLCS 8485 laser coated
Instrument name,SDT 1 LEFT (192.168.0.183)
Operator,dAA
rundate,10/24/2023
Sample name,MLCS 8485 laser coated
proceduresegments,Data Off ; Select Gas: Gas 2 ; Balance Flow 100 mL/min; Mass Flow  100.00 mL/min; Isothermal 10.0 min; Data On ; Ramp 10.00 °C/min to 500.00 °C; Data Off 
[step]
Ramp 10.00 °C/min to 500.00 °C
Time,Temperature,Heat Flow (Normalized),Weight
min,°C,W/g,%
14.88,168.21,-0.013,97.969
14.88,168.22,-0.013,97.968
14.88,168.24,-0.013,97.968
14.88,168.26,-0.013,97.968
14.88,168.27,-0.013,97.968
14.89,168.29,-0.013,97.968
14.89,168.31,-0.013,97.968
14.89,168.32,-0.013,97.968
14.89,168.34,-0.013,97.968
14.89,168.36,-0.013,97.968
14.90,168.37,-0.013,97.968
14.90,168.39,-0.013,97.968
14.90,168.41,-0.013,97.968
14.90,168.42,-0.013,97.968
14.90,168.44,-0.012,97.967
14.90,168.46,-0.012,97.967
14.90,168.47,-0.012,97.967
14.91,168.49,-0.012,97.967
14.91,168.50,-0.012,97.967
14.91,168.52,-0.012,97.967
14.91,168.54,-0.012,97.967
14.91,168.55,-0.012,97.967
14.92,168.57,-0.012,97.967
14.92,168.59,-0.012,97.967
14.92,168.60,-0.012,97.967
14.92,168.62,-0.012,97.967
14.92,168.64,-0.012,97.967
14.92,168.65,-0.012,97.966
14.93,168.67,-0.012,97.966
14.93,168.69,-0.012,97.966
14.93,168.70,-0.012,97.966
14.93,168.72,-0.012,97.966
14.93,168.74,-0.012,97.966
14.93,168.75,-0.012,97.966
14.93,168.77,-0.012,97.966
14.94,168.79,-0.012,97.966
14.94,168.80,-0.012,97.966
14.94,168.82,-0.012,97.966
14.94,168.84,-0.012,97.966
14.94,168.85,-0.012,97.965
14.95,168.87,-0.012,97.965
14.95,168.89,-0.012,97.965
14.95,168.90,-0.012,97.965
14.95,168.92,-0.012,97.965
14.95,168.94,-0.012,97.965
14.95,168.95,-0.011,97.965
14.95,168.97,-0.011,97.965
14.96,168.99,-0.011,97.965
14.96,169.00,-0.011,97.965
14.96,169.02,-0.011,97.965
14.96,169.04,-0.011,97.965
14.96,169.05,-0.011,97.965
14.97,169.07,-0.011,97.965
14.97,169.09,-0.011,97.964
14.97,169.10,-0.011,97.964
14.97,169.12,-0.011,97.964
14.97,169.14,-0.011,97.964
14.97,169.15,-0.011,97.964
14.98,169.17,-0.011,97.964
14.98,169.19,-0.011,97.964
14.98,169.20,-0.011,97.964
14.98,169.22,-0.011,97.964
14.98,169.23,-0.011,97.964
14.98,169.25,-0.011,97.964
14.98,169.27,-0.011,97.964
14.99,169.28,-0.011,97.964
14.99,169.30,-0.011,97.963
14.99,169.32,-0.011,97.963
14.99,169.33,-0.011,97.963
14.99,169.35,-0.011,97.963
15.00,169.37,-0.011,97.963
15.00,169.38,-0.011,97.963
15.00,169.40,-0.011,97.963
15.00,169.42,-0.011,97.963
15.00,169.43,-0.010,97.963
15.00,169.45,-0.010,97.963
15.00,169.47,-0.010,97.963
15.01,169.48,-0.010,97.963
15.01,169.50,-0.010,97.963
15.01,169.52,-0.010,97.962
15.01,169.53,-0.010,97.962
15.01,169.55,-0.010,97.962
15.02,169.57,-0.010,97.962
15.02,169.58,-0.010,97.962
15.02,169.60,-0.010,97.962
15.02,169.62,-0.010,97.962
15.02,169.63,-0.010,97.962
15.02,169.65,-0.010,97.962
15.03,169.67,-0.010,97.962
15.03,169.68,-0.010,97.962
15.03,169.70,-0.010,97.962
15.03,169.71,-0.010,97.962
15.03,169.73,-0.010,97.961
15.03,169.75,-0.010,97.961
15.03,169.76,-0.010,97.961
15.04,169.78,-0.010,97.961
15.04,169.80,-0.010,97.961
15.04,169.81,-0.010,97.961
15.04,169.83,-0.010,97.961
15.04,169.85,-0.010,97.961
15.05,169.86,-0.010,97.961
15.05,169.88,-0.010,97.961
15.05,169.90,-0.010,97.961
15.05,169.91,-0.010,97.961
15.05,169.93,-0.009,97.961
15.05,169.95,-0.009,97.961
15.05,169.96,-0.009,97.960
15.06,169.98,-0.009,97.960
15.06,170.00,-0.009,97.960
15.06,170.01,-0.009,97.960
15.06,170.03,-0.009,97.960
15.06,170.05,-0.009,97.960
15.07,170.06,-0.009,97.960
15.07,170.08,-0.009,97.960
15.07,170.10,-0.009,97.960
15.07,170.11,-0.009,97.960
15.07,170.13,-0.009,97.960
15.07,170.15,-0.009,97.960
15.08,170.16,-0.009,97.960
15.08,170.18,-0.009,97.959
15.08,170.20,-0.009,97.959
15.08,170.21,-0.009,97.959
15.08,170.23,-0.009,97.959
15.08,170.25,-0.009,97.959
15.08,170.26,-0.009,97.959
15.09,170.28,-0.009,97.959
15.09,170.30,-0.009,97.959
15.09,170.31,-0.009,97.959
15.09,170.33,-0.009,97.959
15.09,170.35,-0.009,97.959
15.10,170.36,-0.009,97.959
15.10,170.38,-0.009,97.959
15.10,170.40,-0.009,97.959
15.10,170.41,-0.009,97.958
15.10,170.43,-0.008,97.958
15.10,170.45,-0.008,97.958
15.10,170.46,-0.008,97.958
15.11,170.48,-0.008,97.958
15.11,170.50,-0.008,97.958
15.11,170.51,-0.008,97.958
15.11,170.53,-0.008,97.958
15.11,170.55,-0.008,97.958
15.12,170.56,-0.008,97.958
15.12,170.58,-0.008,97.958
15.12,170.60,-0.008,97.958
15.12,170.61,-0.008,97.958
15.12,170.63,-0.008,97.958
15.12,170.65,-0.008,97.957
15.13,170.66,-0.008,97.957
15.13,170.68,-0.008,97.957
15.13,170.69,-0.008,97.957
15.13,170.71,-0.008,97.957
15.13,170.73,-0.008,97.957
15.13,170.74,-0.008,97.957
15.13,170.76,-0.008,97.957
15.14,170.78,-0.008,97.957
15.14,170.79,-0.008,97.957
15.14,170.81,-0.008,97.957
15.14,170.83,-0.008,97.957
15.14,170.84,-0.008,97.957
15.15,170.86,-0.007,97.956
15.15,170.88,-0.007,97.956
15.15,170.89,-0.007,97.956
15.15,170.91,-0.007,97.956
15.15,170.93,-0.007,97.956
15.15,170.94,-0.007,97.956
15.15,170.96,-0.007,97.956
15.16,170.98,-0.007,97.956
15.16,170.99,-0.007,97.956
15.16,171.01,-0.007,97.956
15.16,171.03,-0.007,97.956
15.16,171.04,-0.007,97.956
15.17,171.06,-0.007,97.956
15.17,171.08,-0.007,97.956
15.17,171.09,-0.007,97.955
15.17,171.11,-0.007,97.955
15.17,171.13,-0.007,97.955
15.17,171.14,-0.007,97.955
15.18,171.16,-0.007,97.955
15.18,171.18,-0.006,97.955
15.18,171.19,-0.006,97.955
15.18,171.21,-0.006,97.955
15.18,171.23,-0.006,97.955
15.18,171.24,-0.006,97.955
15.18,171.26,-0.006,97.955
15.19,171.28,-0.006,97.955
15.19,171.29,-0.006,97.955
15.19,171.31,-0.006,97.954
15.19,171.33,-0.006,97.954
15.19,171.34,-0.006,97.954
15.20,171.36,-0.006,97.954
15.20,171.38,-0.006,97.954
15.20,171.39,-0.006,97.954
15.20,171.41,-0.006,97.954
15.20,171.43,-0.006,97.954
15.20,171.44,-0.006,97.954
15.20,171.46,-0.005,97.954
15.21,171.48,-0.005,97.954
15.21,171.49,-0.005,97.954
15.21,171.51,-0.005,97.954
15.21,171.53,-0.005,97.954
15.21,171.54,-0.005,97.953
15.22,171.56,-0.005,97.953
15.22,171.58,-0.005,97.953
15.22,171.59,-0.005,97.953
15.22,171.61,-0.005,97.953
15.22,171.62,-0.005,97.953
15.22,171.64,-0.005,97.953
15.23,171.66,-0.005,97.953
15.23,171.67,-0.005,97.953
15.23,171.69,-0.005,97.953
15.23,171.71,-0.005,97.953
15.23,171.72,-0.005,97.953
15.23,171.74,-0.005,97.953
15.23,171.76,-0.005,97.953
15.24,171.77,-0.005,97.952
15.24,171.79,-0.005,97.952
15.24,171.81,-0.005,97.952
15.24,171.82,-0.004,97.952
15.24,171.84,-0.004,97.952
15.25,171.86,-0.004,97.952
15.25,171.87,-0.004,97.952
15.25,171.89,-0.004,97.952
15.25,171.91,-0.004,97.952
15.25,171.92,-0.004,97.952
15.25,171.94,-0.004,97.952
15.25,171.96,-0.004,97.952
15.26,171.97,-0.004,97.952
15.26,171.99,-0.004,97.951
15.26,172.01,-0.004,97.951
15.26,172.02,-0.004,97.951
15.26,172.04,-0.004,97.951
15.27,172.06,-0.004,97.951
15.27,172.07,-0.004,97.951
15.27,172.09,-0.004,97.951
15.27,172.11,-0.004,97.951
15.27,172.12,-0.004,97.951
15.27,172.14,-0.004,97.951
15.28,172.15,-0.004,97.951
15.28,172.17,-0.004,97.951
15.28,172.19,-0.004,97.951
15.28,172.20,-0.004,97.951
15.28,172.22,-0.004,97.950
15.28,172.24,-0.004,97.950
15.28,172.25,-0.004,97.950
15.29,172.27,-0.004,97.950
15.29,172.29,-0.004,97.950
15.29,172.30,-0.004,97.950
15.29,172.32,-0.004,97.950
15.29,172.34,-0.004,97.950
15.30,172.35,-0.004,97.950
15.30,172.37,-0.004,97.950
15.30,172.39,-0.004,97.950
15.30,172.40,-0.004,97.950
15.30,172.42,-0.004,97.950
15.30,172.44,-0.004,97.950
15.30,172.45,-0.003,97.949
15.31,172.47,-0.003,97.949
15.31,172.49,-0.003,97.949
15.31,172.50,-0.003,97.949
15.31,172.52,-0.003,97.949
15.31,172.54,-0.003,97.949
15.32,172.55,-0.003,97.949
15.32,172.57,-0.003,97.949
15.32,172.59,-0.003,97.949
15.32,172.60,-0.003,97.949
15.32,172.62,-0.003,97.949
15.32,172.64,-0.003,97.949
15.33,172.65,-0.003,97.949
15.33,172.67,-0.003,97.948
15.33,172.69,-0.003,97.948
15.33,172.70,-0.003,97.948
15.33,172.72,-0.003,97.948
15.33,172.74,-0.003,97.948
15.33,172.75,-0.003,97.948
15.34,172.77,-0.003,97.948
15.34,172.79,-0.003,97.948
15.34,172.80,-0.003,97.948
15.34,172.82,-0.003,97.948
15.34,172.84,-0.003,97.948
15.35,172.85,-0.003,97.948
15.35,172.87,-0.003,97.948
15.35,172.89,-0.003,97.948
15.35,172.90,-0.003,97.947
15.35,172.92,-0.003,97.947
15.35,172.93,-0.003,97.947
15.35,172.95,-0.003,97.947
15.36,172.97,-0.002,97.947
15.36,172.98,-0.002,97.947
15.36,173.00,-0.002,97.947
15.36,173.02,-0.002,97.947
15.36,173.03,-0.002,97.947
15.37,173.05,-0.002,97.947
15.37,173.07,-0.002,97.947
15.37,173.08,-0.002,97.947
15.37,173.10,-0.002,97.947
15.37,173.12,-0.002,97.947
15.37,173.13,-0.002,97.946
15.38,173.15,-0.002,97.946
15.38,173.17,-0.002,97.946
15.38,173.18,-0.002,97.946
15.38,173.20,-0.002,97.946
15.38,173.22,-0.002,97.946
15.38,173.23,-0.002,97.946
15.38,173.25,-0.002,97.946
15.39,173.27,-0.002,97.946
15.39,173.28,-0.002,97.946
15.39,173.30,-0.002,97.946
15.39,173.32,-0.002,97.946
15.39,173.33,-0.002,97.946
15.40,173.35,-0.002,97.945
15.40,173.37,-0.002,97.945
15.40,173.38,-0.001,97.945
15.40,173.40,-0.001,97.945
15.40,173.41,-0.001,97.945
15.40,173.43,-0.001,97.945
15.40,173.45,-0.001,97.945
15.41,173.46,-0.001,97.945
15.41,173.48,-0.001,97.945
15.41,173.50,-0.001,97.945
15.41,173.51,-0.001,97.945
15.41,173.53,-0.001,97.945
15.42,173.55,-0.001,97.945
15.42,173.56,-0.001,97.945
15.42,173.58,-0.001,97.944
15.42,173.60,-0.001,97.944
15.42,173.61,-0.001,97.944
15.42,173.63,-0.001,97.944
15.43,173.65,-0.001,97.944
15.43,173.66,-0.001,97.944
15.43,173.68,-0.001,97.944
15.43,173.70,-0.001,97.944
15.43,173.71,-0.001,97.944
15.43,173.73,-0.001,97.944
15.43,173.75,-0.001,97.944
15.44,173.76,0.000,97.944
15.44,173.78,0.000,97.944
15.44,173.80,0.000,97.944
15.44,173.81,0.000,97.943
15.44,173.83,0.000,97.943
15.45,173.85,0.000,97.943
15.45,173.86,0.000,97.943
15.45,173.88,0.000,97.943
15.45,173.90,0.000,97.943
15.45,173.91,0.000,97.943
15.45,173.93,0.000,97.943
15.45,173.95,0.000,97.943
15.46,173.96,0.000,97.943
15.46,173.98,0.000,97.943
15.46,174.00,0.000,97.943
15.46,174.01,0.000,97.943
15.46,174.03,0.000,97.943
15.47,174.05,0.000,97.942
15.47,174.06,0.000,97.942
15.47,174.08,0.000,97.942
15.47,174.10,0.000,97.942
15.47,174.11,0.000,97.942
15.47,174.13,0.001,97.942
15.48,174.15,0.001,97.942
15.48,174.16,0.001,97.942
15.48,174.18,0.001,97.942
15.48,174.20,0.001,97.942
15.48,174.21,0.001,97.942
15.48,174.23,0.001,97.942
15.48,174.24,0.001,97.942
15.49,174.26,0.001,97.942
15.49,174.28,0.001,97.941
15.49,174.29,0.001,97.941
15.49,174.31,0.001,97.941
15.49,174.33,0.001,97.941
15.50,174.34,0.001,97.941
15.50,174.36,0.001,97.941
15.50,174.38,0.001,97.941
15.50,174.39,0.001,97.941
15.50,174.41,0.001,97.941
15.50,174.43,0.001,97.941
15.50,174.44,0.001,97.941
15.51,174.46,0.001,97.941
15.51,174.48,0.001,97.941
15.51,174.49,0.001,97.941
15.51,174.51,0.001,97.941
15.51,174.53,0.001,97.940
15.52,174.54,0.001,97.940
15.52,174.56,0.001,97.940
15.52,174.58,0.001,97.940
15.52,174.59,0.002,97.940
15.52,174.61,0.002,97.940
15.52,174.63,0.002,97.940
15.53,174.64,0.002,97.940
15.53,174.66,0.002,97.940
15.53,174.68,0.002,97.940
15.53,174.69,0.002,97.940
15.53,174.71,0.002,97.940
15.53,174.73,0.002,97.940
15.53,174.74,0.002,97.940
15.54,174.76,0.002,97.940
15.54,174.78,0.002,97.939
15.54,174.79,0.002,97.939
15.54,174.81,0.002,97.939
15.54,174.82,0.002,97.939
15.55,174.84,0.002,97.939
15.55,174.86,0.002,97.939
15.55,174.87,0.002,97.939
15.55,174.89,0.002,97.939
15.55,174.91,0.002,97.939
15.55,174.92,0.002,97.939
15.55,174.94,0.002,97.939
15.56,174.96,0.002,97.939
15.56,174.97,0.002,97.939
15.56,174.99,0.002,97.939
15.56,175.01,0.002,97.938
15.56,175.02,0.002,97.938
15.57,175.04,0.002,97.938
15.57,175.06,0.002,97.938
15.57,175.07,0.002,97.938
15.57,175.09,0.002,97.938
15.57,175.11,0.002,97.938
15.57,175.12,0.002,97.938
15.58,175.14,0.002,97.938
15.58,175.16,0.002,97.938
15.58,175.17,0.002,97.938
15.58,175.19,0.002,97.938
15.58,175.21,0.002,97.938
15.58,175.22,0.002,97.938
15.58,175.24,0.003,97.937
15.59,175.26,0.003,97.937
15.59,175.27,0.003,97.937
15.59,175.29,0.003,97.937
15.59,175.31,0.003,97.937
15.59,175.32,0.003,97.937
15.60,175.34,0.003,97.937
15.60,175.35,0.003,97.937
15.60,175.37,0.003,97.937
15.60,175.39,0.003,97.937
15.60,175.40,0.003,97.937
15.60,175.42,0.003,97.937
15.60,175.44,0.003,97.937
15.61,175.45,0.003,97.937
15.61,175.47,0.003,97.936
15.61,175.49,0.003,97.936
15.61,175.50,0.003,97.936
15.61,175.52,0.003,97.936
15.62,175.54,0.003,97.936
15.62,175.55,0.003,97.936
15.62,175.57,0.003,97.936
15.62,175.59,0.003,97.936
15.62,175.60,0.003,97.936
15.62,175.62,0.003,97.936
15.63,175.64,0.003,97.936
15.63,175.65,0.003,97.936
15.63,175.67,0.003,97.936
15.63,175.69,0.003,97.936
15.63,175.70,0.003,97.935
15.63,175.72,0.003,97.935
15.63,175.74,0.004,97.935
15.64,175.75,0.004,97.935
15.64,175.77,0.004,97.935
15.64,175.79,0.004,97.935
15.64,175.80,0.004,97.935
15.64,175.82,0.004,97.935
15.65,175.84,0.004,97.935
15.65,175.85,0.004,97.935
15.65,175.87,0.004,97.935
15.65,175.89,0.004,97.935
15.65,175.90,0.004,97.935
15.65,175.92,0.004,97.935
15.65,175.94,0.004,97.935
15.66,175.95,0.004,97.934
15.66,175.97,0.004,97.934
15.66,175.99,0.004,97.934
15.66,176.00,0.004,97.934
15.66,176.02,0.004,97.934
15.67,176.04,0.004,97.934
15.67,176.05,0.004,97.934
15.67,176.07,0.004,97.934
15.67,176.09,0.004,97.934
15.67,176.10,0.004,97.934
15.67,176.12,0.004,97.934
15.68,176.14,0.004,97.934
15.68,176.15,0.004,97.934
15.68,176.17,0.005,97.934
15.68,176.18,0.005,97.933
15.68,176.20,0.005,97.933
15.68,176.22,0.005,97.933
15.68,176.23,0.005,97.933
15.69,176.25,0.005,97.933
15.69,176.27,0.005,97.933
15.69,176.28,0.005,97.933
15.69,176.30,0.005,97.933
15.69,176.32,0.005,97.933
15.70,176.33,0.005,97.933
15.70,176.35,0.005,97.933
15.70,176.37,0.005,97.933
15.70,176.38,0.005,97.933
15.70,176.40,0.005,97.933
15.70,176.42,0.005,97.932
15.70,176.43,0.005,97.932
15.71,176.45,0.005,97.932
15.71,176.47,0.005,97.932
15.71,176.48,0.005,97.932
15.71,176.50,0.005,97.932
15.71,176.52,0.005,97.932
15.72,176.53,0.005,97.932
15.72,176.55,0.005,97.932
15.72,176.57,0.005,97.932
15.72,176.58,0.006,97.932
15.72,176.60,0.006,97.932
15.72,176.62,0.006,97.932
15.73,176.63,0.006,97.932
15.73,176.65,0.006,97.931
15.73,176.67,0.006,97.931
15.73,176.68,0.006,97.931
15.73,176.70,0.006,97.931
15.73,176.72,0.006,97.931
15.73,176.73,0.006,97.931
15.74,176.75,0.006,97.931
15.74,176.77,0.006,97.931
15.74,176.78,0.006,97.931
15.74,176.80,0.006,97.931
15.74,176.82,0.006,97.931
15.75,176.83,0.006,97.931
15.75,176.85,0.006,97.931
15.75,176.86,0.006,97.931
15.75,176.88,0.006,97.931
15.75,176.90,0.006,97.930
15.75,176.91,0.006,97.930
15.75,176.93,0.006,97.930
15.76,176.95,0.006,97.930
15.76,176.96,0.006,97.930
15.76,176.98,0.006,97.930
15.76,177.00,0.006,97.930
15.76,177.01,0.006,97.930
15.77,177.03,0.006,97.930
15.77,177.05,0.006,97.930
15.77,177.06,0.007,97.930
15.77,177.08,0.007,97.930
15.77,177.10,0.007,97.930
15.77,177.11,0.007,97.930
15.78,177.13,0.007,97.929
15.78,177.15,0.007,97.929
15.78,177.16,0.007,97.929
15.78,177.18,0.007,97.929
15.78,177.20,0.007,97.929
15.78,177.21,0.007,97.929
15.78,177.23,0.007,97.929
15.79,177.25,0.007,97.929
15.79,177.26,0.007,97.929
15.79,177.28,0.007,97.929
15.79,177.30,0.007,97.929
15.79,177.31,0.007,97.929
15.80,177.33,0.007,97.929
15.80,177.35,0.007,97.929
15.80,177.36,0.007,97.929
15.80,177.38,0.007,97.928
15.80,177.40,0.007,97.928
15.80,177.41,0.007,97.928
15.80,177.43,0.007,97.928
15.81,177.45,0.008,97.928
15.81,177.46,0.008,97.928
15.81,177.48,0.008,97.928
15.81,177.49,0.008,97.928
15.81,177.51,0.008,97.928
15.82,177.53,0.008,97.928
15.82,177.54,0.008,97.928
15.82,177.56,0.008,97.928
15.82,177.58,0.008,97.928
15.82,177.59,0.008,97.928
15.82,177.61,0.008,97.927
15.83,177.63,0.008,97.927
15.83,177.64,0.008,97.927
15.83,177.66,0.008,97.927
15.83,177.68,0.008,97.927
15.83,177.69,0.008,97.927
15.83,177.71,0.008,97.927
15.83,177.73,0.008,97.927
15.84,177.74,0.008,97.927
15.84,177.76,0.008,97.927
15.84,177.78,0.008,97.927
15.84,177.79,0.008,97.927
15.84,177.81,0.009,97.927
15.85,177.83,0.009,97.927
15.85,177.84,0.009,97.927
15.85,177.86,0.009,97.926
15.85,177.88,0.009,97.926
15.85,177.89,0.009,97.926
15.85,177.91,0.009,97.926
15.85,177.93,0.009,97.926
15.86,177.94,0.009,97.926
15.86,177.96,0.009,97.926
15.86,177.98,0.009,97.926
15.86,177.99,0.009,97.926
15.86,178.01,0.009,97.926
15.87,178.03,0.009,97.926
15.87,178.04,0.009,97.926
15.87,178.06,0.009,97.926
15.87,178.08,0.009,97.926
15.87,178.09,0.009,97.926
15.87,178.11,0.009,97.925
15.88,178.13,0.009,97.925
15.88,178.14,0.009,97.925
15.88,178.16,0.009,97.925
15.88,178.18,0.009,97.925
15.88,178.19,0.009,97.925
15.88,178.21,0.009,97.925
15.88,178.23,0.009,97.925
15.89,178.24,0.009,97.925
15.89,178.26,0.009,97.925
15.89,178.28,0.009,97.925
15.89,178.29,0.009,97.925
15.89,178.31,0.009,97.925
15.90,178.32,0.010,97.925
15.90,178.34,0.010,97.924
15.90,178.36,0.010,97.924
15.90,178.37,0.010,97.924
15.90,178.39,0.010,97.924
15.90,178.41,0.010,97.924
15.90,178.42,0.010,97.924
15.91,178.44,0.010,97.924
15.91,178.46,0.010,97.924
15.91,178.47,0.010,97.924
15.91,178.49,0.010,97.924
15.91,178.51,0.010,97.924
15.92,178.52,0.010,97.924
15.92,178.54,0.010,97.924
15.92,178.56,0.010,97.924
15.92,178.57,0.010,97.924
15.92,178.59,0.010,97.923
15.92,178.61,0.010,97.923
15.93,178.62,0.010,97.923
15.93,178.64,0.010,97.923
15.93,178.66,0.010,97.923
15.93,178.67,0.010,97.923
15.93,178.69,0.010,97.923
15.93,178.71,0.010,97.923
15.93,178.72,0.010,97.923
15.94,178.74,0.010,97.923
15.94,178.76,0.010,97.923
15.94,178.77,0.010,97.923
15.94,178.79,0.010,97.923
15.94,178.81,0.010,97.923
15.95,178.82,0.010,97.923
15.95,178.84,0.010,97.922
15.95,178.86,0.011,97.922
15.95,178.87,0.011,97.922
15.95,178.89,0.011,97.922
15.95,178.91,0.011,97.922
15.95,178.92,0.011,97.922
15.96,178.94,0.011,97.922
15.96,178.96,0.011,97.922
15.96,178.97,0.011,97.922
15.96,178.99,0.011,97.922
15.96,179.00,0.011,97.922
15.97,179.02,0.011,97.922
15.97,179.04,0.011,97.922
15.97,179.05,0.011,97.922
15.97,179.07,0.011,97.922
15.97,179.09,0.011,97.921
15.97,179.10,0.011,97.921
15.98,179.12,0.011,97.921
15.98,179.14,0.011,97.921
15.98,179.15,0.011,97.921
15.98,179.17,0.011,97.921
15.98,179.19,0.011,97.921
15.98,179.20,0.011,97.921
15.98,179.22,0.011,97.921
15.99,179.24,0.011,97.921
15.99,179.25,0.011,97.921
15.99,179.27,0.011,97.921
15.99,179.29,0.011,97.921
15.99,179.30,0.011,97.921
16.00,179.32,0.011,97.921
16.00,179.34,0.012,97.920
16.00,179.35,0.012,97.920
16.00,179.37,0.012,97.920
16.00,179.39,0.012,97.920
16.00,179.40,0.012,97.920
16.00,179.42,0.012,97.920
16.01,179.44,0.012,97.920
16.01,179.45,0.012,97.920
16.01,179.47,0.012,97.920
16.01,179.48,0.012,97.920
16.01,179.50,0.012,97.920
16.02,179.52,0.012,97.920
16.02,179.53,0.012,97.920
16.02,179.55,0.012,97.920
16.02,179.57,0.012,97.920
16.02,179.58,0.012,97.919
16.02,179.60,0.012,97.919
16.03,179.62,0.012,97.919
16.03,179.63,0.012,97.919
16.03,179.65,0.012,97.919
16.03,179.67,0.012,97.919
16.03,179.68,0.012,97.919
16.03,179.70,0.012,97.919
16.03,179.72,0.012,97.919
16.04,179.73,0.012,97.919
16.04,179.75,0.012,97.919
16.04,179.77,0.012,97.919
16.04,179.78,0.013,97.919
16.04,179.80,0.013,97.919
16.05,179.82,0.013,97.919
16.05,179.83,0.013,97.918
16.05,179.85,0.013,97.918
16.05,179.87,0.013,97.918
16.05,179.88,0.013,97.918
16.05,179.90,0.013,97.918
16.05,179.92,0.013,97.918
16.06,179.93,0.013,97.918
16.06,179.95,0.013,97.918
16.06,179.97,0.013,97.918
16.06,179.98,0.013,97.918
16.06,180.00,0.013,97.918
16.07,180.01,0.013,97.918
16.07,180.03,0.013,97.918
16.07,180.05,0.013,97.918
16.07,180.06,0.013,97.918
16.07,180.08,0.013,97.917
16.07,180.10,0.013,97.917
16.08,180.11,0.013,97.917
16.08,180.13,0.013,97.917
16.08,180.15,0.013,97.917
16.08,180.16,0.013,97.917
16.08,180.18,0.013,97.917
16.08,180.20,0.013,97.917
16.08,180.21,0.013,97.917
16.09,180.23,0.013,97.917
16.09,180.25,0.013,97.917
16.09,180.26,0.014,97.917
16.09,180.28,0.014,97.917
16.09,180.30,0.014,97.917
16.10,180.31,0.014,97.916
16.10,180.33,0.014,97.916
16.10,180.35,0.014,97.916
16.10,180.36,0.014,97.916
16.10,180.38,0.014,97.916
16.10,180.40,0.014,97.916
16.10,180.41,0.014,97.916
16.11,180.43,0.014,97.916
16.11,180.44,0.014,97.916
16.11,180.46,0.014,97.916
16.11,180.48,0.014,97.916
16.11,180.49,0.014,97.916
16.12,180.51,0.014,97.916
16.12,180.53,0.014,97.916
16.12,180.54,0.014,97.916
16.12,180.56,0.014,97.915
16.12,180.58,0.014,97.915
16.12,180.59,0.014,97.915
16.13,180.61,0.014,97.915
16.13,180.63,0.014,97.915
16.13,180.64,0.014,97.915
16.13,180.66,0.014,97.915
16.13,180.68,0.014,97.915
16.13,180.69,0.014,97.915
16.13,180.71,0.015,97.915
16.14,180.73,0.015,97.915
16.14,180.74,0.015,97.915
16.14,180.76,0.015,97.915
16.14,180.78,0.015,97.915
16.14,180.79,0.015,97.915
16.15,180.81,0.015,97.914
16.15,180.83,0.015,97.914
16.15,180.84,0.015,97.914
16.15,180.86,0.015,97.914
16.15,180.88,0.015,97.914
16.15,180.89,0.015,97.914
16.15,180.91,0.015,97.914
16.16,180.93,0.015,97.914
16.16,180.94,0.015,97.914
16.16,180.96,0.015,97.914
16.16,180.98,0.015,97.914
16.16,180.99,0.015,97.914
16.17,181.01,0.015,97.914
16.17,181.03,0.015,97.914
16.17,181.04,0.015,97.914
16.17,181.06,0.015,97.914
16.17,181.08,0.015,97.913
16.17,181.09,0.015,97.913
16.18,181.11,0.015,97.913
16.18,181.13,0.015,97.913
16.18,181.14,0.015,97.913
16.18,181.16,0.016,97.913
16.18,181.17,0.016,97.913
16.18,181.19,0.016,97.913
16.18,181.21,0.016,97.913
16.19,181.22,0.016,97.913
16.19,181.24,0.016,97.913
16.19,181.26,0.016,97.913
16.19,181.27,0.016,97.913
16.19,181.29,0.016,97.913
16.20,181.31,0.016,97.913
16.20,181.32,0.016,97.913
16.20,181.34,0.016,97.912
16.20,181.36,0.016,97.912
16.20,181.37,0.016,97.912
16.20,181.39,0.016,97.912
16.20,181.41,0.016,97.912
16.21,181.42,0.016,97.912
16.21,181.44,0.016,97.912
16.21,181.46,0.016,97.912
16.21,181.47,0.016,97.912
16.21,181.49,0.016,97.912
16.22,181.51,0.016,97.912
16.22,181.52,0.016,97.912
16.22,181.54,0.016,97.912
16.22,181.56,0.016,97.912
16.22,181.57,0.016,97.912
16.22,181.59,0.016,97.911
16.23,181.61,0.016,97.911
16.23,181.62,0.016,97.911
16.23,181.64,0.016,97.911
16.23,181.66,0.016,97.911
16.23,181.67,0.016,97.911
16.23,181.69,0.016,97.911
16.23,181.71,0.016,97.911
16.24,181.72,0.016,97.911
16.24,181.74,0.017,97.911
16.24,181.76,0.017,97.911
16.24,181.77,0.017,97.911
16.24,181.79,0.017,97.911
16.25,181.80,0.017,97.911
16.25,181.82,0.017,97.911
16.25,181.84,0.017,97.911
16.25,181.85,0.017,97.910
16.25,181.87,0.017,97.910
16.25,181.89,0.017,97.910
16.25,181.90,0.017,97.910
16.26,181.92,0.017,97.910
16.26,181.94,0.017,97.910
16.26,181.95,0.017,97.910
16.26,181.97,0.017,97.910
16.26,181.99,0.017,97.910
16.27,182.00,0.017,97.910
16.27,182.02,0.017,97.910
16.27,182.04,0.017,97.910
16.27,182.05,0.017,97.910
16.27,182.07,0.017,97.910
16.27,182.09,0.017,97.910
