Filename,MLCS 8485 oven coated
Instrument name,SDT 1 LEFT (192.168.0.183)
Operator,dAA
rundate,10/24/2023
Sample name,MLCS 8485 oven coated
proceduresegments,Data Off ; Select Gas: Gas 2 ; Balance Flow 100 mL/min; Mass Flow  100.00 mL/min; Isothermal 10.0 min; Data On ; Ramp 10.00 °C/min to 500.00 °C; Data Off 
[step]
Ramp 10.00 °C/min to 500.00 °C
Time,Temperature,Heat Flow (Normalized),Weight
min,°C,W/g,%
10.86,125.91,-0.159,97.954
10.86,125.93,-0.159,97.953
10.87,125.95,-0.159,97.953
10.87,125.96,-0.159,97.953
10.87,125.98,-0.159,97.952
10.87,126.00,-0.159,97.952
10.87,126.01,-0.159,97.951
10.87,126.03,-0.159,97.951
10.88,126.05,-0.159,97.951
10.88,126.06,-0.159,97.950
10.88,126.08,-0.159,97.950
10.88,126.10,-0.159,97.950
10.88,126.11,-0.159,97.949
10.88,126.13,-0.159,97.949
10.88,126.15,-0.159,97.949
10.89,126.16,-0.159,97.948
10.89,126.18,-0.159,97.948
10.89,126.20,-0.158,97.948
10.89,126.21,-0.158,97.947
10.89,126.23,-0.158,97.947
10.90,126.25,-0.158,97.946
10.90,126.26,-0.158,97.946
10.90,126.28,-0.158,97.946
10.90,126.30,-0.158,97.945
10.90,126.31,-0.158,97.945
10.90,126.33,-0.158,97.945
10.90,126.35,-0.158,97.944
10.91,126.36,-0.158,97.944
10.91,126.38,-0.158,97.944
10.91,126.40,-0.158,97.943
10.91,126.41,-0.158,97.943
10.91,126.43,-0.158,97.943
10.92,126.45,-0.158,97.942
10.92,126.46,-0.158,97.942
10.92,126.48,-0.158,97.941
10.92,126.50,-0.158,97.941
10.92,126.51,-0.158,97.941
10.92,126.53,-0.158,97.940
10.93,126.55,-0.158,97.940
10.93,126.56,-0.158,97.940
10.93,126.58,-0.158,97.939
10.93,126.60,-0.158,97.939
10.93,126.61,-0.158,97.939
10.93,126.63,-0.158,97.938
10.93,126.65,-0.158,97.938
10.94,126.66,-0.158,97.938
10.94,126.68,-0.158,97.937
10.94,126.70,-0.158,97.937
10.94,126.71,-0.158,97.936
10.94,126.73,-0.158,97.936
10.95,126.75,-0.158,97.936
10.95,126.76,-0.158,97.935
10.95,126.78,-0.158,97.935
10.95,126.80,-0.158,97.935
10.95,126.81,-0.158,97.934
10.95,126.83,-0.158,97.934
10.95,126.85,-0.158,97.934
10.96,126.86,-0.158,97.933
10.96,126.88,-0.158,97.933
10.96,126.90,-0.158,97.933
10.96,126.91,-0.158,97.932
10.96,126.93,-0.158,97.932
10.97,126.95,-0.158,97.931
10.97,126.96,-0.158,97.931
10.97,126.98,-0.158,97.931
10.97,127.00,-0.157,97.930
10.97,127.01,-0.157,97.930
10.97,127.03,-0.157,97.930
10.98,127.05,-0.157,97.929
10.98,127.06,-0.157,97.929
10.98,127.08,-0.157,97.929
10.98,127.10,-0.157,97.928
10.98,127.11,-0.157,97.928
10.98,127.13,-0.157,97.928
10.98,127.15,-0.157,97.927
10.99,127.16,-0.157,97.927
10.99,127.18,-0.157,97.927
10.99,127.20,-0.157,97.926
10.99,127.21,-0.157,97.926
10.99,127.23,-0.157,97.925
11.00,127.24,-0.157,97.925
11.00,127.26,-0.157,97.925
11.00,127.28,-0.157,97.924
11.00,127.29,-0.157,97.924
11.00,127.31,-0.157,97.924
11.00,127.33,-0.157,97.923
11.00,127.34,-0.157,97.923
11.01,127.36,-0.157,97.923
11.01,127.38,-0.157,97.922
11.01,127.39,-0.157,97.922
11.01,127.41,-0.157,97.922
11.01,127.43,-0.157,97.921
11.02,127.44,-0.157,97.921
11.02,127.46,-0.157,97.921
11.02,127.48,-0.157,97.920
11.02,127.49,-0.157,97.920
11.02,127.51,-0.157,97.919
11.02,127.53,-0.157,97.919
11.03,127.54,-0.157,97.919
11.03,127.56,-0.157,97.918
11.03,127.58,-0.157,97.918
11.03,127.59,-0.157,97.918
11.03,127.61,-0.157,97.917
11.03,127.63,-0.156,97.917
11.03,127.64,-0.156,97.917
11.04,127.66,-0.156,97.916
11.04,127.68,-0.156,97.916
11.04,127.69,-0.156,97.916
11.04,127.71,-0.156,97.915
11.04,127.73,-0.156,97.915
11.05,127.74,-0.156,97.915
11.05,127.76,-0.156,97.914
11.05,127.78,-0.156,97.914
11.05,127.79,-0.156,97.914
11.05,127.81,-0.156,97.913
11.05,127.83,-0.156,97.913
11.05,127.84,-0.156,97.912
11.06,127.86,-0.156,97.912
11.06,127.88,-0.156,97.912
11.06,127.89,-0.156,97.911
11.06,127.91,-0.156,97.911
11.06,127.93,-0.156,97.911
11.07,127.94,-0.156,97.910
11.07,127.96,-0.156,97.910
11.07,127.98,-0.156,97.910
11.07,127.99,-0.156,97.909
11.07,128.01,-0.156,97.909
11.07,128.03,-0.156,97.909
11.08,128.04,-0.156,97.908
11.08,128.06,-0.156,97.908
11.08,128.08,-0.156,97.908
11.08,128.09,-0.156,97.907
11.08,128.11,-0.156,97.907
11.08,128.13,-0.156,97.907
11.08,128.14,-0.156,97.906
11.09,128.16,-0.156,97.906
11.09,128.18,-0.156,97.905
11.09,128.19,-0.156,97.905
11.09,128.21,-0.156,97.905
11.09,128.23,-0.156,97.904
11.10,128.24,-0.156,97.904
11.10,128.26,-0.156,97.904
11.10,128.28,-0.156,97.903
11.10,128.29,-0.156,97.903
11.10,128.31,-0.156,97.903
11.10,128.33,-0.156,97.902
11.10,128.34,-0.156,97.902
11.11,128.36,-0.156,97.902
11.11,128.38,-0.156,97.901
11.11,128.39,-0.156,97.901
11.11,128.41,-0.155,97.901
11.11,128.43,-0.155,97.900
11.12,128.44,-0.155,97.900
11.12,128.46,-0.155,97.900
11.12,128.47,-0.155,97.899
11.12,128.49,-0.155,97.899
11.12,128.51,-0.155,97.899
11.12,128.52,-0.155,97.898
11.13,128.54,-0.155,97.898
11.13,128.56,-0.155,97.897
11.13,128.57,-0.155,97.897
11.13,128.59,-0.155,97.897
11.13,128.61,-0.155,97.896
11.13,128.62,-0.155,97.896
11.13,128.64,-0.155,97.896
11.14,128.66,-0.155,97.895
11.14,128.67,-0.155,97.895
11.14,128.69,-0.155,97.895
11.14,128.71,-0.155,97.894
11.14,128.72,-0.155,97.894
11.15,128.74,-0.155,97.894
11.15,128.76,-0.155,97.893
11.15,128.77,-0.155,97.893
11.15,128.79,-0.155,97.893
11.15,128.81,-0.155,97.892
11.15,128.82,-0.155,97.892
11.15,128.84,-0.155,97.892
11.16,128.86,-0.155,97.891
11.16,128.87,-0.155,97.891
11.16,128.89,-0.155,97.891
11.16,128.91,-0.155,97.890
11.16,128.92,-0.155,97.890
11.17,128.94,-0.155,97.890
11.17,128.96,-0.155,97.889
11.17,128.97,-0.155,97.889
11.17,128.99,-0.155,97.888
11.17,129.01,-0.155,97.888
11.17,129.02,-0.155,97.888
11.18,129.04,-0.155,97.887
11.18,129.06,-0.155,97.887
11.18,129.07,-0.155,97.887
11.18,129.09,-0.155,97.886
11.18,129.11,-0.155,97.886
11.18,129.12,-0.155,97.886
11.18,129.14,-0.155,97.885
11.19,129.16,-0.155,97.885
11.19,129.17,-0.154,97.885
11.19,129.19,-0.154,97.884
11.19,129.21,-0.154,97.884
11.19,129.22,-0.154,97.884
11.20,129.24,-0.154,97.883
11.20,129.26,-0.154,97.883
11.20,129.27,-0.154,97.883
11.20,129.29,-0.154,97.882
11.20,129.31,-0.154,97.882
11.20,129.32,-0.154,97.882
11.20,129.34,-0.154,97.881
11.21,129.36,-0.154,97.881
11.21,129.37,-0.154,97.881
11.21,129.39,-0.154,97.880
11.21,129.41,-0.154,97.880
11.21,129.42,-0.154,97.880
11.22,129.44,-0.154,97.879
11.22,129.46,-0.154,97.879
11.22,129.47,-0.154,97.879
11.22,129.49,-0.154,97.878
11.22,129.51,-0.154,97.878
11.22,129.52,-0.154,97.878
11.23,129.54,-0.154,97.877
11.23,129.56,-0.154,97.877
11.23,129.57,-0.154,97.877
11.23,129.59,-0.154,97.876
11.23,129.61,-0.154,97.876
11.23,129.62,-0.154,97.875
11.23,129.64,-0.154,97.875
11.24,129.66,-0.154,97.875
11.24,129.67,-0.154,97.874
11.24,129.69,-0.154,97.874
11.24,129.71,-0.154,97.874
11.24,129.72,-0.154,97.873
11.25,129.74,-0.154,97.873
11.25,129.76,-0.154,97.873
11.25,129.77,-0.154,97.872
11.25,129.79,-0.154,97.872
11.25,129.81,-0.153,97.872
11.25,129.82,-0.153,97.871
11.25,129.84,-0.153,97.871
11.26,129.86,-0.153,97.871
11.26,129.87,-0.153,97.870
11.26,129.89,-0.153,97.870
11.26,129.91,-0.153,97.870
11.26,129.92,-0.153,97.869
11.27,129.94,-0.153,97.869
11.27,129.96,-0.153,97.869
11.27,129.97,-0.153,97.868
11.27,129.99,-0.153,97.868
11.27,130.01,-0.153,97.868
11.27,130.02,-0.153,97.867
11.28,130.04,-0.153,97.867
11.28,130.06,-0.153,97.867
11.28,130.07,-0.153,97.866
11.28,130.09,-0.153,97.866
11.28,130.10,-0.153,97.866
11.28,130.12,-0.153,97.865
11.28,130.14,-0.153,97.865
11.29,130.15,-0.153,97.865
11.29,130.17,-0.153,97.864
11.29,130.19,-0.153,97.864
11.29,130.20,-0.153,97.864
11.29,130.22,-0.153,97.863
11.30,130.24,-0.153,97.863
11.30,130.25,-0.153,97.863
11.30,130.27,-0.153,97.862
11.30,130.29,-0.153,97.862
11.30,130.30,-0.153,97.862
11.30,130.32,-0.153,97.861
11.30,130.34,-0.153,97.861
11.31,130.35,-0.153,97.861
11.31,130.37,-0.153,97.860
11.31,130.39,-0.153,97.860
11.31,130.40,-0.153,97.860
11.31,130.42,-0.153,97.859
11.32,130.44,-0.152,97.859
11.32,130.45,-0.152,97.859
11.32,130.47,-0.152,97.858
11.32,130.49,-0.152,97.858
11.32,130.50,-0.152,97.858
11.32,130.52,-0.152,97.857
11.33,130.54,-0.152,97.857
11.33,130.55,-0.152,97.857
11.33,130.57,-0.152,97.856
11.33,130.59,-0.152,97.856
11.33,130.60,-0.152,97.856
11.33,130.62,-0.152,97.855
11.33,130.64,-0.152,97.855
11.34,130.65,-0.152,97.854
11.34,130.67,-0.152,97.854
11.34,130.69,-0.152,97.854
11.34,130.70,-0.152,97.853
11.34,130.72,-0.152,97.853
11.35,130.74,-0.152,97.853
11.35,130.75,-0.152,97.852
11.35,130.77,-0.152,97.852
11.35,130.79,-0.152,97.852
11.35,130.80,-0.152,97.851
11.35,130.82,-0.152,97.851
11.35,130.84,-0.152,97.851
11.36,130.85,-0.152,97.850
11.36,130.87,-0.152,97.850
11.36,130.89,-0.152,97.850
11.36,130.90,-0.152,97.849
11.36,130.92,-0.152,97.849
11.37,130.94,-0.152,97.849
11.37,130.95,-0.152,97.848
11.37,130.97,-0.152,97.848
11.37,130.99,-0.152,97.848
11.37,131.00,-0.152,97.847
11.37,131.02,-0.152,97.847
11.38,131.04,-0.152,97.847
11.38,131.05,-0.152,97.846
11.38,131.07,-0.152,97.846
11.38,131.09,-0.152,97.846
11.38,131.10,-0.152,97.845
11.38,131.12,-0.152,97.845
11.38,131.14,-0.152,97.845
11.39,131.15,-0.152,97.844
11.39,131.17,-0.151,97.844
11.39,131.19,-0.151,97.844
11.39,131.20,-0.151,97.843
11.39,131.22,-0.151,97.843
11.40,131.24,-0.151,97.843
11.40,131.25,-0.151,97.842
11.40,131.27,-0.151,97.842
11.40,131.29,-0.151,97.842
11.40,131.30,-0.151,97.841
11.40,131.32,-0.151,97.841
11.40,131.34,-0.151,97.841
11.41,131.35,-0.151,97.840
11.41,131.37,-0.151,97.840
11.41,131.39,-0.151,97.840
11.41,131.40,-0.151,97.839
11.41,131.42,-0.151,97.839
11.42,131.44,-0.151,97.839
11.42,131.45,-0.151,97.838
11.42,131.47,-0.151,97.838
11.42,131.48,-0.151,97.838
11.42,131.50,-0.151,97.837
11.42,131.52,-0.151,97.837
11.43,131.53,-0.151,97.837
11.43,131.55,-0.151,97.836
11.43,131.57,-0.151,97.836
11.43,131.58,-0.151,97.836
11.43,131.60,-0.151,97.835
11.43,131.62,-0.151,97.835
11.43,131.63,-0.151,97.835
11.44,131.65,-0.151,97.834
11.44,131.67,-0.150,97.834
11.44,131.68,-0.150,97.834
11.44,131.70,-0.150,97.833
11.44,131.72,-0.150,97.833
11.45,131.73,-0.150,97.833
11.45,131.75,-0.150,97.832
11.45,131.77,-0.150,97.832
11.45,131.78,-0.150,97.832
11.45,131.80,-0.150,97.831
11.45,131.82,-0.150,97.831
11.45,131.83,-0.150,97.831
11.46,131.85,-0.150,97.830
11.46,131.87,-0.150,97.830
11.46,131.88,-0.150,97.830
11.46,131.90,-0.150,97.829
11.46,131.92,-0.150,97.829
11.47,131.93,-0.150,97.829
11.47,131.95,-0.150,97.828
11.47,131.97,-0.150,97.828
11.47,131.98,-0.150,97.828
11.47,132.00,-0.150,97.827
11.47,132.02,-0.150,97.827
11.48,132.03,-0.150,97.827
11.48,132.05,-0.150,97.826
11.48,132.07,-0.150,97.826
11.48,132.08,-0.150,97.826
11.48,132.10,-0.150,97.825
11.48,132.12,-0.150,97.825
11.48,132.13,-0.150,97.825
11.49,132.15,-0.150,97.824
11.49,132.17,-0.150,97.824
11.49,132.18,-0.149,97.824
11.49,132.20,-0.149,97.823
11.49,132.22,-0.149,97.823
11.50,132.23,-0.149,97.823
11.50,132.25,-0.149,97.822
11.50,132.27,-0.149,97.822
11.50,132.28,-0.149,97.822
11.50,132.30,-0.149,97.822
11.50,132.32,-0.149,97.821
11.50,132.33,-0.149,97.821
11.51,132.35,-0.149,97.821
11.51,132.37,-0.149,97.820
11.51,132.38,-0.149,97.820
11.51,132.40,-0.149,97.820
11.51,132.42,-0.149,97.819
11.52,132.43,-0.149,97.819
11.52,132.45,-0.149,97.819
11.52,132.46,-0.149,97.818
11.52,132.48,-0.149,97.818
11.52,132.50,-0.149,97.818
11.52,132.51,-0.149,97.817
11.53,132.53,-0.149,97.817
11.53,132.55,-0.149,97.817
11.53,132.56,-0.149,97.816
11.53,132.58,-0.149,97.816
11.53,132.60,-0.149,97.816
11.53,132.61,-0.149,97.815
11.53,132.63,-0.149,97.815
11.54,132.65,-0.149,97.815
11.54,132.66,-0.149,97.814
11.54,132.68,-0.149,97.814
11.54,132.70,-0.149,97.814
11.54,132.71,-0.149,97.813
11.55,132.73,-0.148,97.813
11.55,132.75,-0.148,97.813
11.55,132.76,-0.148,97.812
11.55,132.78,-0.148,97.812
11.55,132.80,-0.148,97.812
11.55,132.81,-0.148,97.811
11.55,132.83,-0.148,97.811
11.56,132.85,-0.148,97.811
11.56,132.86,-0.148,97.810
11.56,132.88,-0.148,97.810
11.56,132.90,-0.148,97.810
11.56,132.91,-0.148,97.809
11.57,132.93,-0.148,97.809
11.57,132.95,-0.148,97.809
11.57,132.96,-0.148,97.808
11.57,132.98,-0.148,97.808
11.57,133.00,-0.148,97.808
11.57,133.01,-0.148,97.807
11.58,133.03,-0.148,97.807
11.58,133.05,-0.148,97.807
11.58,133.06,-0.148,97.807
11.58,133.08,-0.148,97.806
11.58,133.10,-0.148,97.806
11.58,133.11,-0.148,97.806
11.58,133.13,-0.148,97.805
11.59,133.15,-0.148,97.805
11.59,133.16,-0.148,97.805
11.59,133.18,-0.148,97.804
11.59,133.20,-0.148,97.804
11.59,133.21,-0.148,97.804
11.60,133.23,-0.148,97.803
11.60,133.25,-0.148,97.803
11.60,133.26,-0.148,97.803
11.60,133.28,-0.148,97.802
11.60,133.30,-0.147,97.802
11.60,133.31,-0.147,97.802
11.60,133.33,-0.147,97.801
11.61,133.35,-0.147,97.801
11.61,133.36,-0.147,97.801
11.61,133.38,-0.147,97.800
11.61,133.40,-0.147,97.800
11.61,133.41,-0.147,97.800
11.62,133.43,-0.147,97.799
11.62,133.45,-0.147,97.799
11.62,133.46,-0.147,97.799
11.62,133.48,-0.147,97.798
11.62,133.50,-0.147,97.798
11.62,133.51,-0.147,97.798
11.63,133.53,-0.147,97.797
11.63,133.55,-0.147,97.797
11.63,133.56,-0.147,97.797
11.63,133.58,-0.147,97.796
11.63,133.60,-0.147,97.796
11.63,133.61,-0.147,97.796
11.63,133.63,-0.147,97.796
11.64,133.65,-0.147,97.795
11.64,133.66,-0.147,97.795
11.64,133.68,-0.147,97.795
11.64,133.70,-0.147,97.794
11.64,133.71,-0.147,97.794
11.65,133.73,-0.147,97.794
11.65,133.75,-0.147,97.793
11.65,133.76,-0.147,97.793
11.65,133.78,-0.147,97.793
11.65,133.80,-0.147,97.792
11.65,133.81,-0.147,97.792
11.65,133.83,-0.147,97.792
11.66,133.85,-0.147,97.791
11.66,133.86,-0.147,97.791
11.66,133.88,-0.147,97.791
11.66,133.90,-0.147,97.790
11.66,133.91,-0.146,97.790
11.67,133.93,-0.146,97.790
11.67,133.95,-0.146,97.789
11.67,133.96,-0.146,97.789
11.67,133.98,-0.146,97.789
11.67,134.00,-0.146,97.789
11.67,134.01,-0.146,97.788
11.68,134.03,-0.146,97.788
11.68,134.05,-0.146,97.788
11.68,134.06,-0.146,97.787
11.68,134.08,-0.146,97.787
11.68,134.10,-0.146,97.787
11.68,134.11,-0.146,97.786
11.68,134.13,-0.146,97.786
11.69,134.15,-0.146,97.786
11.69,134.16,-0.146,97.785
11.69,134.18,-0.146,97.785
11.69,134.19,-0.146,97.785
11.69,134.21,-0.146,97.784
11.70,134.23,-0.146,97.784
11.70,134.24,-0.146,97.784
11.70,134.26,-0.146,97.783
11.70,134.28,-0.146,97.783
11.70,134.29,-0.146,97.783
11.70,134.31,-0.146,97.782
11.70,134.33,-0.146,97.782
11.71,134.34,-0.146,97.782
11.71,134.36,-0.146,97.782
11.71,134.38,-0.146,97.781
11.71,134.39,-0.146,97.781
11.71,134.41,-0.146,97.781
11.72,134.43,-0.146,97.780
11.72,134.44,-0.146,97.780
11.72,134.46,-0.146,97.780
11.72,134.48,-0.146,97.779
11.72,134.49,-0.145,97.779
11.72,134.51,-0.145,97.779
11.73,134.53,-0.145,97.778
11.73,134.54,-0.145,97.778
11.73,134.56,-0.145,97.778
11.73,134.58,-0.145,97.777
11.73,134.59,-0.145,97.777
11.73,134.61,-0.145,97.777
11.73,134.63,-0.145,97.776
11.74,134.64,-0.145,97.776
11.74,134.66,-0.145,97.776
11.74,134.68,-0.145,97.776
11.74,134.69,-0.145,97.775
11.74,134.71,-0.145,97.775
11.75,134.73,-0.145,97.775
11.75,134.74,-0.145,97.774
11.75,134.76,-0.145,97.774
11.75,134.78,-0.145,97.774
11.75,134.79,-0.145,97.773
11.75,134.81,-0.145,97.773
11.75,134.83,-0.145,97.773
11.76,134.84,-0.145,97.772
11.76,134.86,-0.145,97.772
11.76,134.88,-0.145,97.772
11.76,134.89,-0.145,97.771
11.76,134.91,-0.145,97.771
11.77,134.93,-0.145,97.771
11.77,134.94,-0.145,97.771
11.77,134.96,-0.145,97.770
11.77,134.98,-0.145,97.770
11.77,134.99,-0.145,97.770
11.77,135.01,-0.145,97.769
11.78,135.03,-0.145,97.769
11.78,135.04,-0.145,97.769
11.78,135.06,-0.145,97.768
11.78,135.08,-0.145,97.768
11.78,135.09,-0.145,97.768
11.78,135.11,-0.145,97.767
11.78,135.13,-0.145,97.767
11.79,135.14,-0.145,97.767
11.79,135.16,-0.145,97.766
11.79,135.18,-0.145,97.766
11.79,135.19,-0.144,97.766
11.79,135.21,-0.144,97.766
11.80,135.23,-0.144,97.765
11.80,135.24,-0.144,97.765
11.80,135.26,-0.144,97.765
11.80,135.28,-0.144,97.764
11.80,135.29,-0.144,97.764
11.80,135.31,-0.144,97.764
11.80,135.33,-0.144,97.763
11.81,135.34,-0.144,97.763
11.81,135.36,-0.144,97.763
11.81,135.38,-0.144,97.762
11.81,135.39,-0.144,97.762
11.81,135.41,-0.144,97.762
11.82,135.43,-0.144,97.761
11.82,135.44,-0.144,97.761
11.82,135.46,-0.144,97.761
11.82,135.48,-0.144,97.761
11.82,135.49,-0.144,97.760
11.82,135.51,-0.144,97.760
11.83,135.52,-0.144,97.760
11.83,135.54,-0.144,97.759
11.83,135.56,-0.144,97.759
11.83,135.57,-0.144,97.759
11.83,135.59,-0.144,97.758
11.83,135.61,-0.144,97.758
11.83,135.62,-0.144,97.758
11.84,135.64,-0.144,97.757
11.84,135.66,-0.144,97.757
11.84,135.67,-0.144,97.757
11.84,135.69,-0.144,97.757
11.84,135.71,-0.144,97.756
11.85,135.72,-0.144,97.756
11.85,135.74,-0.143,97.756
11.85,135.76,-0.143,97.755
11.85,135.77,-0.143,97.755
11.85,135.79,-0.143,97.755
11.85,135.81,-0.143,97.754
11.85,135.82,-0.143,97.754
11.86,135.84,-0.143,97.754
11.86,135.86,-0.143,97.753
11.86,135.87,-0.143,97.753
11.86,135.89,-0.143,97.753
11.86,135.91,-0.143,97.753
11.87,135.92,-0.143,97.752
11.87,135.94,-0.143,97.752
11.87,135.96,-0.143,97.752
11.87,135.97,-0.143,97.751
11.87,135.99,-0.143,97.751
11.87,136.01,-0.143,97.751
11.88,136.02,-0.143,97.750
11.88,136.04,-0.143,97.750
11.88,136.06,-0.143,97.750
11.88,136.07,-0.143,97.749
11.88,136.09,-0.143,97.749
11.88,136.11,-0.143,97.749
11.88,136.12,-0.143,97.749
11.89,136.14,-0.143,97.748
11.89,136.16,-0.143,97.748
11.89,136.17,-0.143,97.748
11.89,136.19,-0.143,97.747
11.89,136.21,-0.143,97.747
11.90,136.22,-0.143,97.747
11.90,136.24,-0.143,97.746
11.90,136.26,-0.143,97.746
11.90,136.27,-0.143,97.746
11.90,136.29,-0.143,97.745
11.90,136.31,-0.143,97.745
11.90,136.32,-0.143,97.745
11.91,136.34,-0.143,97.745
11.91,136.36,-0.142,97.744
11.91,136.37,-0.142,97.744
11.91,136.39,-0.142,97.744
11.91,136.41,-0.142,97.743
11.92,136.42,-0.142,97.743
11.92,136.44,-0.142,97.743
11.92,136.46,-0.142,97.742
11.92,136.47,-0.142,97.742
11.92,136.49,-0.142,97.742
11.92,136.51,-0.142,97.741
11.93,136.52,-0.142,97.741
11.93,136.54,-0.142,97.741
11.93,136.56,-0.142,97.741
11.93,136.57,-0.142,97.740
11.93,136.59,-0.142,97.740
11.93,136.61,-0.142,97.740
11.93,136.62,-0.142,97.739
11.94,136.64,-0.142,97.739
11.94,136.66,-0.142,97.739
11.94,136.67,-0.142,97.738
11.94,136.69,-0.142,97.738
11.94,136.71,-0.142,97.738
11.95,136.72,-0.142,97.737
11.95,136.74,-0.142,97.737
11.95,136.76,-0.142,97.737
11.95,136.77,-0.142,97.737
11.95,136.79,-0.142,97.736
11.95,136.81,-0.142,97.736
11.95,136.82,-0.142,97.736
11.96,136.84,-0.142,97.735
11.96,136.85,-0.142,97.735
11.96,136.87,-0.142,97.735
11.96,136.89,-0.142,97.734
11.96,136.90,-0.142,97.734
11.97,136.92,-0.142,97.734
11.97,136.94,-0.142,97.734
11.97,136.95,-0.142,97.733
11.97,136.97,-0.142,97.733
11.97,136.99,-0.141,97.733
11.97,137.00,-0.141,97.732
11.98,137.02,-0.141,97.732
11.98,137.04,-0.141,97.732
11.98,137.05,-0.141,97.731
11.98,137.07,-0.141,97.731
11.98,137.09,-0.141,97.731
11.98,137.10,-0.141,97.730
11.98,137.12,-0.141,97.730
11.99,137.14,-0.141,97.730
11.99,137.15,-0.141,97.730
11.99,137.17,-0.141,97.729
11.99,137.19,-0.141,97.729
11.99,137.20,-0.141,97.729
12.00,137.22,-0.141,97.728
12.00,137.24,-0.141,97.728
12.00,137.25,-0.141,97.728
12.00,137.27,-0.141,97.727
12.00,137.29,-0.141,97.727
12.00,137.30,-0.141,97.727
12.00,137.32,-0.141,97.727
12.01,137.34,-0.141,97.726
12.01,137.35,-0.141,97.726
12.01,137.37,-0.141,97.726
12.01,137.39,-0.141,97.725
12.01,137.40,-0.141,97.725
12.02,137.42,-0.141,97.725
12.02,137.44,-0.141,97.724
12.02,137.45,-0.141,97.724
12.02,137.47,-0.141,97.724
12.02,137.49,-0.141,97.724
12.02,137.50,-0.141,97.723
12.03,137.52,-0.141,97.723
12.03,137.54,-0.141,97.723
12.03,137.55,-0.141,97.722
12.03,137.57,-0.141,97.722
12.03,137.59,-0.141,97.722
12.03,137.60,-0.141,97.722
12.03,137.62,-0.140,97.721
12.04,137.64,-0.140,97.721
12.04,137.65,-0.140,97.721
12.04,137.67,-0.140,97.720
12.04,137.69,-0.140,97.720
12.04,137.70,-0.140,97.720
12.05,137.72,-0.140,97.719
12.05,137.74,-0.140,97.719
12.05,137.75,-0.140,97.719
12.05,137.77,-0.140,97.719
12.05,137.79,-0.140,97.718
12.05,137.80,-0.140,97.718
12.05,137.82,-0.140,97.718
12.06,137.84,-0.140,97.717
12.06,137.85,-0.140,97.717
12.06,137.87,-0.140,97.717
12.06,137.89,-0.140,97.716
12.06,137.90,-0.140,97.716
12.07,137.92,-0.140,97.716
12.07,137.94,-0.140,97.716
12.07,137.95,-0.140,97.715
12.07,137.97,-0.140,97.715
12.07,137.99,-0.140,97.715
12.07,138.00,-0.140,97.714
12.08,138.02,-0.140,97.714
12.08,138.04,-0.140,97.714
12.08,138.05,-0.140,97.714
12.08,138.07,-0.140,97.713
12.08,138.09,-0.140,97.713
12.08,138.10,-0.140,97.713
12.08,138.12,-0.140,97.712
12.09,138.14,-0.140,97.712
12.09,138.15,-0.140,97.712
12.09,138.17,-0.140,97.711
12.09,138.19,-0.139,97.711
12.09,138.20,-0.139,97.711
12.10,138.22,-0.139,97.711
12.10,138.24,-0.139,97.710
12.10,138.25,-0.139,97.710
12.10,138.27,-0.139,97.710
12.10,138.29,-0.139,97.709
12.10,138.30,-0.139,97.709
12.10,138.32,-0.139,97.709
12.11,138.34,-0.139,97.709
12.11,138.35,-0.139,97.708
12.11,138.37,-0.139,97.708
12.11,138.39,-0.139,97.708
12.11,138.40,-0.139,97.707
12.12,138.42,-0.139,97.707
12.12,138.44,-0.139,97.707
12.12,138.45,-0.139,97.706
12.12,138.47,-0.139,97.706
12.12,138.49,-0.139,97.706
12.12,138.50,-0.139,97.706
12.13,138.52,-0.139,97.705
12.13,138.54,-0.139,97.705
12.13,138.55,-0.139,97.705
12.13,138.57,-0.139,97.704
12.13,138.59,-0.139,97.704
12.13,138.60,-0.139,97.704
12.13,138.62,-0.139,97.704
12.14,138.64,-0.139,97.703
12.14,138.65,-0.139,97.703
12.14,138.67,-0.138,97.703
12.14,138.69,-0.138,97.702
12.14,138.70,-0.138,97.702
12.15,138.72,-0.138,97.702
12.15,138.74,-0.138,97.702
12.15,138.75,-0.138,97.701
12.15,138.77,-0.138,97.701
12.15,138.79,-0.138,97.701
12.15,138.80,-0.138,97.700
12.15,138.82,-0.138,97.700
12.16,138.84,-0.138,97.700
12.16,138.85,-0.138,97.699
12.16,138.87,-0.138,97.699
12.16,138.89,-0.138,97.699
12.16,138.90,-0.138,97.699
12.17,138.92,-0.138,97.698
12.17,138.94,-0.138,97.698
12.17,138.95,-0.138,97.698
12.17,138.97,-0.138,97.697
12.17,138.99,-0.138,97.697
12.17,139.00,-0.138,97.697
12.18,139.02,-0.138,97.697
12.18,139.04,-0.138,97.696
12.18,139.05,-0.138,97.696
12.18,139.07,-0.137,97.696
12.18,139.09,-0.137,97.695
12.18,139.10,-0.137,97.695
12.18,139.12,-0.137,97.695
12.19,139.14,-0.137,97.695
12.19,139.15,-0.137,97.694
12.19,139.17,-0.137,97.694
12.19,139.19,-0.137,97.694
12.19,139.20,-0.137,97.693
12.20,139.22,-0.137,97.693
12.20,139.24,-0.137,97.693
12.20,139.25,-0.137,97.692
12.20,139.27,-0.137,97.692
12.20,139.28,-0.137,97.692
12.20,139.30,-0.137,97.692
12.20,139.32,-0.137,97.691
12.21,139.33,-0.137,97.691
12.21,139.35,-0.137,97.691
